AdditionBudget,RemovalBudget,PerturbationStrategy,PerturbedTestFScores,TruePositive,FalseNegative,FalsePositive,DistanceMetric,DegreeMetric,PerturbedHomophily
0.1,0.2,addremove,"[0.32258064, 0.5825243, 0.7054546, 0.6740741, 0.7938719, 0.7136752, 0.6320301294326782]","[30, 120, 388, 182, 285, 167]","[71, 131, 34, 139, 85, 80]","[55, 41, 290, 37, 63, 54]",8.557346563688533,4.044414535666218,0.6653225806451613
0.1,0.2,addremove,"[0.2903226, 0.57279235, 0.69314075, 0.6487524, 0.80494505, 0.72727275, 0.6228709816932678]","[27, 120, 384, 169, 293, 168]","[74, 131, 38, 152, 77, 79]","[58, 48, 302, 31, 65, 47]",8.668212284758601,4.030503978779841,0.6640818858560794
0.1,0.2,addremove,"[0.3541667, 0.5672372, 0.69713265, 0.6717267, 0.7966102, 0.7161017, 0.6338291764259338]","[34, 116, 389, 177, 282, 169]","[67, 135, 33, 144, 88, 78]","[57, 42, 305, 29, 56, 56]",8.656175260613862,4.090180360721443,0.6581885856079405
0.1,0.2,addremove,"[0.32653064, 0.5995204, 0.68245614, 0.6328125, 0.79083097, 0.72017354, 0.6253873705863953]","[32, 125, 389, 162, 276, 166]","[69, 126, 33, 159, 94, 81]","[63, 41, 329, 29, 52, 48]",8.684105901392476,4.046480743691899,0.6563275434243176
0.1,0.2,addremove,"[0.35175878, 0.5770171, 0.698299, 0.6779661, 0.787024, 0.7015251, 0.632265031337738]","[35, 118, 390, 180, 279, 161]","[66, 133, 32, 141, 91, 86]","[63, 40, 305, 30, 60, 51]",8.6153815464071,4.084288604180715,0.6588089330024814
0.1,0.2,addremove,"[0.2967033, 0.55690074, 0.6889089, 0.6764706, 0.79096043, 0.7008547, 0.6184664368629456]","[27, 115, 382, 184, 280, 164]","[74, 136, 40, 137, 90, 83]","[54, 47, 305, 39, 58, 57]",8.504004933268071,4.0715249662618085,0.6693548387096774
0.1,0.2,addremove,"[0.31632653, 0.5755396, 0.69189185, 0.6867925, 0.7983075, 0.69696975, 0.6276379227638245]","[31, 120, 384, 182, 283, 161]","[70, 131, 38, 139, 87, 86]","[64, 46, 304, 27, 56, 54]",8.509072886197453,4.0623324396782845,0.65787841191067
0.1,0.2,addremove,"[0.30208334, 0.5871122, 0.6922391, 0.65377176, 0.7819972, 0.70689654, 0.6206833720207214]","[29, 123, 388, 169, 278, 164]","[72, 128, 34, 152, 92, 83]","[62, 45, 311, 27, 63, 53]",8.507795388261906,4.035433070866142,0.6665632754342432
0.1,0.2,addremove,"[0.2513661, 0.5817307, 0.69142354, 0.6679317, 0.79440564, 0.681416, 0.6113789081573486]","[23, 121, 391, 176, 284, 154]","[78, 130, 31, 145, 86, 93]","[59, 44, 318, 30, 61, 51]",8.493847874121336,4.132332878581173,0.657258064516129
0.1,0.2,addremove,"[0.30208334, 0.5623472, 0.6884956, 0.6499033, 0.7905028, 0.7130435, 0.6177293062210083]","[29, 115, 389, 168, 283, 164]","[72, 136, 33, 153, 87, 83]","[62, 43, 319, 28, 63, 49]",8.675172787553512,4.052631578947368,0.6619106699751861
0.1,0.2,addremove,"[0.31632653, 0.5657568, 0.6901536, 0.69372696, 0.79720277, 0.68546635, 0.6247721910476685]","[31, 114, 382, 188, 285, 158]","[70, 137, 40, 133, 85, 89]","[64, 38, 303, 33, 60, 56]",8.551765308821938,4.061827956989247,0.6637717121588089
0.1,0.2,addremove,"[0.32608694, 0.5503686, 0.71119136, 0.670412, 0.80279726, 0.70168066, 0.6270895004272461]","[30, 112, 394, 179, 287, 167]","[71, 139, 28, 142, 83, 80]","[53, 44, 292, 34, 58, 62]",8.654552883755454,4.08029197080292,0.6637717121588089
0.1,0.2,addremove,"[0.3794872, 0.5714286, 0.68694097, 0.66412216, 0.777305, 0.7229437, 0.6337046027183533]","[37, 120, 384, 174, 274, 167]","[64, 131, 38, 147, 96, 80]","[57, 49, 312, 29, 61, 48]",8.4439528908244,4.055480378890392,0.658498759305211
0.1,0.2,addremove,"[0.3541667, 0.5859564, 0.69572955, 0.66023165, 0.7966102, 0.7206824, 0.6355627775192261]","[34, 121, 391, 171, 282, 169]","[67, 130, 31, 150, 88, 78]","[57, 41, 311, 26, 56, 53]",8.63820192768039,4.041392904073588,0.6609801488833746
0.1,0.2,addremove,"[0.31351352, 0.59673655, 0.7039711, 0.6704545, 0.7861112, 0.69162995, 0.6270694136619568]","[29, 128, 390, 177, 283, 157]","[72, 123, 32, 144, 87, 90]","[55, 50, 296, 30, 67, 50]",8.404110539050041,4.069939475453934,0.6671836228287841
0.1,0.2,addremove,"[0.32124352, 0.55609757, 0.70027006, 0.6603053, 0.78821874, 0.7103594, 0.6227490305900574]","[31, 114, 389, 173, 281, 168]","[70, 137, 33, 148, 89, 79]","[61, 45, 300, 30, 62, 58]",8.56548790192586,4.079522862823062,0.6662531017369727
0.1,0.2,addremove,"[0.26086956, 0.54761904, 0.6970509, 0.66283524, 0.81232494, 0.70107526, 0.613629162311554]","[24, 115, 390, 173, 290, 163]","[77, 136, 32, 148, 80, 84]","[59, 54, 307, 28, 54, 55]",8.562487615954828,4.024278215223097,0.657258064516129
0.1,0.2,addremove,"[0.34736842, 0.5714286, 0.7120515, 0.68978107, 0.7994506, 0.7117904, 0.6386451125144958]","[33, 118, 387, 189, 291, 163]","[68, 133, 35, 132, 79, 84]","[56, 44, 278, 38, 67, 48]",8.72864856730655,4.086218601493551,0.6727667493796526
0.1,0.2,addremove,"[0.34020618, 0.5601966, 0.70162743, 0.6780303, 0.7926658, 0.70000005, 0.6287876963615417]","[33, 114, 388, 179, 281, 168]","[68, 137, 34, 142, 89, 79]","[60, 42, 296, 28, 58, 65]",8.513322554974451,4.062540716612378,0.6535359801488834
0.1,0.30000000000000004,addremove,"[0.35602093, 0.5638554, 0.6828392, 0.6363636, 0.78591555, 0.7066381, 0.6219387650489807]","[34, 117, 380, 168, 279, 165]","[67, 134, 42, 153, 91, 82]","[56, 47, 311, 39, 61, 55]",8.328708517714118,4.016167664670658,0.6533044420368364
0.1,0.30000000000000004,addremove,"[0.30601093, 0.6038648, 0.6965085, 0.68301886, 0.7960894, 0.6767241, 0.6270361542701721]","[28, 125, 389, 181, 285, 157]","[73, 126, 33, 140, 85, 90]","[54, 38, 306, 28, 61, 60]",8.315963713982077,4.009708737864078,0.6547490068616829
0.1,0.30000000000000004,addremove,"[0.29319373, 0.5686274, 0.69299823, 0.66416514, 0.77856135, 0.7121535, 0.618283212184906]","[28, 116, 386, 177, 276, 167]","[73, 135, 36, 144, 94, 80]","[62, 41, 306, 35, 63, 55]",8.30039977551809,4.026219512195122,0.6554712892741061
0.1,0.30000000000000004,addremove,"[0.3157895, 0.5762712, 0.68546253, 0.62737644, 0.78359264, 0.7064017, 0.6158156394958496]","[30, 119, 389, 165, 277, 160]","[71, 132, 33, 156, 93, 87]","[59, 43, 324, 40, 60, 46]",8.204665233213436,4.052343274497869,0.6446370530877573
0.1,0.30000000000000004,addremove,"[0.3368421, 0.5609756, 0.6992754, 0.6666667, 0.80055785, 0.7078892, 0.6287011504173279]","[32, 115, 386, 178, 287, 166]","[69, 136, 36, 143, 83, 81]","[57, 44, 296, 35, 60, 56]",8.338993755617322,3.98805256869773,0.6486096063560852
0.1,0.30000000000000004,addremove,"[0.33879784, 0.5873786, 0.6951872, 0.64406776, 0.78248584, 0.67521363, 0.6205217838287354]","[31, 121, 390, 171, 277, 158]","[70, 130, 32, 150, 93, 89]","[51, 40, 310, 39, 61, 63]",8.311365120068285,4.001794258373206,0.6424702058504875
0.1,0.30000000000000004,addremove,"[0.2959184, 0.56796116, 0.67377776, 0.63320464, 0.78954613, 0.67264575, 0.6055089831352234]","[29, 117, 379, 164, 287, 150]","[72, 134, 43, 157, 83, 97]","[66, 44, 324, 33, 70, 49]",8.377295529470484,4.033857315598549,0.6388587937883713
0.1,0.30000000000000004,addremove,"[0.33502537, 0.56079406, 0.69210285, 0.6666666, 0.80905235, 0.7102396, 0.6289801597595215]","[33, 113, 390, 177, 286, 163]","[68, 138, 32, 144, 84, 84]","[63, 39, 315, 33, 51, 49]",8.431782274247693,3.9869281045751634,0.6616106897797038
0.1,0.30000000000000004,addremove,"[0.2918919, 0.5742093, 0.68571424, 0.6778399, 0.7696629, 0.68845314, 0.6146285533905029]","[27, 118, 384, 182, 274, 158]","[74, 133, 38, 139, 96, 89]","[57, 42, 314, 34, 68, 54]",8.293437611329223,4.000597371565114,0.6453593355001805
0.1,0.30000000000000004,addremove,"[0.36458334, 0.5623472, 0.6964286, 0.64540344, 0.78297865, 0.71827954, 0.6283367872238159]","[35, 115, 390, 172, 276, 167]","[66, 136, 32, 149, 94, 80]","[56, 43, 308, 40, 59, 51]",8.297655538416004,4.009615384615385,0.6496930299747201
0.1,0.30000000000000004,addremove,"[0.34343433, 0.56658596, 0.70045245, 0.6491557, 0.7863248, 0.6976744, 0.6239379048347473]","[34, 117, 387, 173, 276, 165]","[67, 134, 35, 148, 94, 82]","[63, 45, 296, 39, 56, 61]",8.3885169123972,3.99642431466031,0.6514987360057782
0.1,0.30000000000000004,addremove,"[0.3147208, 0.5770171, 0.70524406, 0.66412216, 0.784044, 0.70282, 0.624661386013031]","[31, 118, 390, 174, 285, 162]","[70, 133, 32, 147, 85, 85]","[65, 40, 294, 29, 72, 52]",8.376430213191506,4.017417417417417,0.6551101480678946
0.1,0.30000000000000004,addremove,"[0.34408602, 0.5770171, 0.69087684, 0.63796484, 0.791148, 0.70815456, 0.6248745322227478]","[32, 118, 390, 163, 286, 165]","[69, 133, 32, 158, 84, 82]","[53, 40, 317, 27, 67, 54]",8.337478020484276,4.035520770620108,0.6547490068616829
0.1,0.30000000000000004,addremove,"[0.3263158, 0.569378, 0.683975, 0.65168536, 0.77922076, 0.66525424, 0.6126382350921631]","[31, 119, 382, 174, 270, 157]","[70, 132, 40, 147, 100, 90]","[58, 48, 313, 39, 53, 68]",8.259466337056816,4.016294508147254,0.6511375947995667
0.1,0.30000000000000004,addremove,"[0.31958762, 0.573494, 0.6947936, 0.67286247, 0.79154927, 0.69315666, 0.6242406368255615]","[31, 119, 387, 181, 281, 157]","[70, 132, 35, 140, 89, 90]","[62, 45, 305, 36, 59, 49]",8.36247242953444,4.01205545509343,0.6453593355001805
0.1,0.30000000000000004,addremove,"[0.34999996, 0.57281554, 0.6873339, 0.6445313, 0.78359264, 0.70689654, 0.6241949796676636]","[35, 118, 388, 165, 277, 164]","[66, 133, 34, 156, 93, 83]","[64, 43, 319, 26, 60, 53]",8.271940183166148,4.007864488808227,0.6493318887685084
0.1,0.30000000000000004,addremove,"[0.30927837, 0.54146343, 0.6840684, 0.6842105, 0.7966574, 0.67538124, 0.6151765584945679]","[30, 111, 380, 182, 286, 155]","[71, 140, 42, 139, 84, 92]","[63, 48, 309, 29, 62, 57]",8.300787073121185,4.031553398058253,0.6518598772119899
0.1,0.30000000000000004,addremove,"[0.2871795, 0.6074074, 0.67309374, 0.62890625, 0.7774648, 0.6681129, 0.6070274710655212]","[28, 123, 384, 161, 276, 154]","[73, 128, 38, 160, 94, 93]","[66, 31, 335, 30, 64, 60]",8.29872294266609,4.0400242571255305,0.6551101480678946
0.1,0.30000000000000004,addremove,"[0.37810946, 0.57352936, 0.69285715, 0.65648854, 0.7971831, 0.6767896, 0.6291595101356506]","[38, 117, 388, 172, 283, 156]","[63, 134, 34, 149, 87, 91]","[62, 40, 310, 31, 57, 58]",8.259498586740497,4.021673690547863,0.6551101480678946
0.1,0.30000000000000004,addremove,"[0.29166666, 0.5512195, 0.69113696, 0.6716698, 0.76638174, 0.69787234, 0.6116577982902527]","[28, 113, 386, 179, 269, 164]","[73, 138, 36, 142, 101, 83]","[63, 46, 309, 33, 63, 59]",8.28278783144085,4.053016453382084,0.6464427591188154
0.1,0.30000000000000004,addremove,"[0.30927837, 0.5797102, 0.6895944, 0.6254826, 0.76244664, 0.73752713, 0.6173398494720459]","[30, 120, 391, 162, 268, 170]","[71, 131, 31, 159, 102, 77]","[63, 43, 321, 35, 65, 44]",8.251298125117922,4.039274924471299,0.6377753701697364
0.1,0.30000000000000004,addremove,"[0.33142856, 0.57611245, 0.67860335, 0.65037596, 0.7960894, 0.71772426, 0.625055730342865]","[29, 123, 379, 173, 285, 164]","[72, 128, 43, 148, 85, 83]","[45, 53, 316, 38, 61, 46]",8.354649922148662,4.0229468599033815,0.6496930299747201
0.1,0.30000000000000004,addremove,"[0.29629633, 0.56398106, 0.68149465, 0.63583815, 0.77446806, 0.683871, 0.605991542339325]","[28, 119, 383, 165, 273, 159]","[73, 132, 39, 156, 97, 88]","[60, 52, 319, 33, 62, 59]",8.31335691478428,4.024818401937046,0.6486096063560852
0.1,0.30000000000000004,addremove,"[0.34449762, 0.6029412, 0.6906475, 0.6629002, 0.7828571, 0.68534476, 0.6281980872154236]","[36, 123, 384, 176, 274, 159]","[65, 128, 38, 145, 96, 88]","[72, 34, 306, 34, 56, 58]",8.313070435117554,4.028933092224231,0.6471650415312387
0.1,0.30000000000000004,addremove,"[0.27027026, 0.5584726, 0.7059891, 0.6840149, 0.7920792, 0.7103594, 0.620197594165802]","[25, 117, 389, 184, 280, 168]","[76, 134, 33, 137, 90, 79]","[59, 51, 291, 33, 57, 58]",8.267915603482,4.018061408789886,0.6489707475622969
0.1,0.30000000000000004,addremove,"[0.36269432, 0.589372, 0.6976744, 0.6666667, 0.7965861, 0.70464134, 0.6362724900245667]","[35, 122, 390, 174, 280, 167]","[66, 129, 32, 147, 90, 80]","[57, 41, 306, 27, 53, 60]",8.231115097614065,4.013357619914997,0.6496930299747201
0.1,0.30000000000000004,addremove,"[0.3617021, 0.5829384, 0.68878925, 0.6142035, 0.8005657, 0.7388535, 0.6311754584312439]","[34, 123, 384, 160, 283, 174]","[67, 128, 38, 161, 87, 73]","[53, 48, 309, 40, 54, 50]",8.326169683971184,4.038251366120218,0.6522210184182016
0.1,0.30000000000000004,addremove,"[0.3369565, 0.56324583, 0.68270946, 0.6368932, 0.80112046, 0.693617, 0.6190904378890991]","[31, 118, 383, 164, 286, 163]","[70, 133, 39, 157, 84, 84]","[52, 50, 317, 30, 58, 60]",8.373878569994774,4.035130224106602,0.6424702058504875
0.1,0.30000000000000004,addremove,"[0.35675675, 0.59615386, 0.6912029, 0.62737644, 0.77932966, 0.69379014, 0.6241016387939453]","[33, 124, 385, 165, 279, 162]","[68, 127, 37, 156, 91, 85]","[51, 41, 307, 40, 67, 58]",8.272160957869858,4.0,0.6471650415312387
0.1,0.30000000000000004,addremove,"[0.33507854, 0.57345974, 0.7099725, 0.6779661, 0.80886424, 0.68817204, 0.6322522163391113]","[32, 121, 388, 180, 292, 160]","[69, 130, 34, 141, 78, 87]","[58, 50, 283, 30, 60, 58]",8.298068907025065,4.04523227383863,0.6496930299747201
0.1,0.30000000000000004,addremove,"[0.31088084, 0.54590565, 0.68275243, 0.6666667, 0.8033473, 0.6680851, 0.6129396557807922]","[30, 110, 382, 174, 288, 157]","[71, 141, 40, 147, 82, 90]","[62, 42, 315, 27, 59, 66]",8.245702352900754,4.02676399026764,0.6468039003250271
0.1,0.30000000000000004,addremove,"[0.27807486, 0.5789474, 0.70289856, 0.6679104, 0.78984493, 0.70212764, 0.6199672818183899]","[26, 121, 388, 179, 280, 165]","[75, 130, 34, 142, 90, 82]","[60, 46, 294, 36, 59, 58]",8.35266732009951,4.0218181818181815,0.6583604189237992
0.1,0.30000000000000004,addremove,"[0.24365483, 0.5789474, 0.6864331, 0.6629002, 0.7877095, 0.69042313, 0.6083447337150574]","[24, 121, 382, 176, 282, 155]","[77, 130, 40, 145, 88, 92]","[72, 46, 309, 34, 64, 47]",8.323885683009118,4.017942583732057,0.6446370530877573
0.1,0.30000000000000004,addremove,"[0.25396824, 0.5594059, 0.6906475, 0.6604824, 0.78601396, 0.6967742, 0.607882022857666]","[24, 113, 384, 178, 281, 162]","[77, 138, 38, 143, 89, 85]","[64, 40, 306, 40, 64, 56]",8.347589501914184,3.994607549430797,0.656554712892741
0.1,0.30000000000000004,addremove,"[0.32323232, 0.5776699, 0.6725044, 0.65259117, 0.76427525, 0.6965812, 0.6144757270812988]","[32, 119, 384, 170, 261, 163]","[69, 132, 38, 151, 109, 84]","[65, 42, 336, 30, 52, 58]",8.288588705618256,4.0131578947368425,0.650776453593355
0.1,0.30000000000000004,addremove,"[0.3147208, 0.55825245, 0.70631284, 0.6603415, 0.820442, 0.72611463, 0.6310307383537292]","[31, 115, 386, 174, 297, 171]","[70, 136, 36, 147, 73, 76]","[65, 46, 285, 32, 57, 53]",8.215728381710873,4.0498177399756985,0.6626941133983387
0.1,0.30000000000000004,addremove,"[0.3246073, 0.56372553, 0.68500435, 0.6511628, 0.8122392, 0.69978404, 0.622753918170929]","[31, 115, 386, 168, 292, 162]","[70, 136, 36, 153, 78, 85]","[59, 42, 319, 27, 57, 54]",8.296297585613868,4.027727546714888,0.6547490068616829
0.1,0.30000000000000004,addremove,"[0.32820514, 0.5748792, 0.6963636, 0.66416514, 0.8056338, 0.7245763, 0.6323038935661316]","[32, 119, 383, 177, 286, 171]","[69, 132, 39, 144, 84, 76]","[62, 44, 295, 35, 54, 54]",8.332934281172635,4.003605769230769,0.6529433008306248
0.1,0.30000000000000004,addremove,"[0.30366492, 0.569378, 0.6816144, 0.6654206, 0.7817404, 0.70258623, 0.6174007058143616]","[29, 119, 380, 178, 274, 163]","[72, 132, 42, 143, 96, 84]","[61, 48, 313, 36, 57, 54]",8.437684267760384,3.9869745411486086,0.6482484651498736
0.1,0.30000000000000004,addremove,"[0.29473686, 0.5476773, 0.6972973, 0.6666667, 0.8, 0.72421056, 0.6217647790908813]","[28, 112, 387, 175, 286, 172]","[73, 139, 35, 146, 84, 75]","[61, 46, 301, 29, 59, 56]",8.314170089051323,3.9899049881235156,0.6518598772119899
0.1,0.30000000000000004,addremove,"[0.3723404, 0.5748792, 0.6831858, 0.62162167, 0.7966102, 0.6866952, 0.6225554347038269]","[35, 119, 386, 161, 282, 160]","[66, 132, 36, 160, 88, 87]","[52, 44, 322, 36, 56, 59]",8.306345622572609,4.0126964933494556,0.6547490068616829
0.1,0.30000000000000004,addremove,"[0.28108108, 0.5653207, 0.6884058, 0.64564013, 0.77464783, 0.7225806, 0.6129460334777832]","[26, 119, 380, 174, 275, 168]","[75, 132, 42, 147, 95, 79]","[58, 51, 302, 44, 65, 50]",8.376915164042387,4.005991611743559,0.6453593355001805
0.1,0.30000000000000004,addremove,"[0.31213877, 0.5653207, 0.6891651, 0.67282814, 0.79043597, 0.71238947, 0.6237130165100098]","[27, 119, 388, 182, 281, 161]","[74, 132, 34, 139, 89, 86]","[45, 51, 316, 38, 60, 44]",8.34520212112499,4.0446051838456905,0.6561935716865295
0.1,0.30000000000000004,addremove,"[0.32978725, 0.5580247, 0.6862222, 0.66415095, 0.79334253, 0.70329666, 0.6224707365036011]","[31, 113, 386, 176, 286, 160]","[70, 138, 36, 145, 84, 87]","[56, 41, 317, 33, 65, 48]",8.415426862238393,3.981437125748503,0.6417479234380643
0.1,0.30000000000000004,addremove,"[0.36363637, 0.5948478, 0.6913357, 0.6446602, 0.7937411, 0.7103594, 0.6330967545509338]","[36, 127, 383, 166, 279, 168]","[65, 124, 39, 155, 91, 79]","[61, 49, 303, 28, 54, 58]",8.329791142609308,4.037349397590361,0.6514987360057782
0.1,0.30000000000000004,addremove,"[0.3529412, 0.5825243, 0.70661896, 0.6666667, 0.79036826, 0.7015251, 0.6334407925605774]","[36, 120, 395, 175, 279, 161]","[65, 131, 27, 146, 91, 86]","[67, 41, 301, 29, 57, 51]",8.312691878082934,4.041137326073805,0.6493318887685084
0.1,0.30000000000000004,addremove,"[0.30851066, 0.5523809, 0.70430106, 0.6791745, 0.79015917, 0.7436975, 0.629703938961029]","[29, 116, 393, 181, 273, 177]","[72, 135, 29, 140, 97, 70]","[58, 53, 301, 31, 48, 52]",8.287511656602957,4.02123786407767,0.6522210184182016
0.1,0.30000000000000004,addremove,"[0.31868133, 0.5845411, 0.6850534, 0.68164796, 0.7864215, 0.69978404, 0.6260215640068054]","[29, 121, 385, 182, 278, 162]","[72, 130, 37, 139, 92, 85]","[52, 42, 317, 31, 59, 54]",8.361349869283291,4.017438364401683,0.6482484651498736
0.1,0.30000000000000004,addremove,"[0.30612245, 0.5594059, 0.6923077, 0.6566604, 0.79378533, 0.71827954, 0.6210935115814209]","[30, 113, 387, 175, 281, 167]","[71, 138, 35, 146, 89, 80]","[65, 40, 309, 37, 57, 51]",8.34252871276744,4.007237635705669,0.6500541711809318
0.1,0.30000000000000004,addremove,"[0.30526316, 0.5672372, 0.68566346, 0.66416514, 0.7766714, 0.6695279, 0.6114213466644287]","[29, 116, 385, 177, 273, 156]","[72, 135, 37, 144, 97, 91]","[60, 42, 316, 35, 60, 63]",8.345601022586232,3.9892408846383742,0.6486096063560852
0.1,0.4,addremove,"[0.3023256, 0.5762712, 0.67853963, 0.6666667, 0.7711865, 0.67099565, 0.6109975576400757]","[26, 119, 381, 182, 273, 155]","[75, 132, 41, 139, 97, 92]","[45, 43, 320, 43, 65, 60]",8.052788043188823,3.9873417721518987,0.6313742437337942
0.1,0.4,addremove,"[0.33513513, 0.53493977, 0.6800699, 0.6590476, 0.7847026, 0.6726058, 0.611083447933197]","[31, 111, 389, 173, 277, 151]","[70, 140, 33, 148, 93, 96]","[53, 53, 333, 31, 59, 51]",7.993245957704963,3.960390355912744,0.6266205704407951
0.1,0.4,addremove,"[0.34782606, 0.5588236, 0.69580734, 0.6716698, 0.8134642, 0.67096776, 0.6264263987541199]","[32, 114, 390, 179, 290, 156]","[69, 137, 32, 142, 80, 91]","[51, 43, 309, 33, 53, 62]",8.011703919303063,3.9919028340080973,0.6361279170267934
0.1,0.4,addremove,"[0.31746033, 0.5502392, 0.67724866, 0.5964912, 0.7887324, 0.68695647, 0.6028547286987305]","[30, 115, 384, 153, 280, 158]","[71, 136, 38, 168, 90, 89]","[58, 52, 328, 39, 60, 55]",8.049869926436367,3.9621993127147768,0.6305099394987036
0.1,0.4,addremove,"[0.3043478, 0.55609757, 0.68270946, 0.65413535, 0.79202276, 0.6962026, 0.6142525672912598]","[28, 114, 383, 174, 278, 165]","[73, 137, 39, 147, 92, 82]","[55, 45, 317, 37, 54, 62]",8.062446116239958,3.967316513761468,0.6257562662057045
0.1,0.4,addremove,"[0.3655914, 0.60096157, 0.6897778, 0.6415095, 0.7938719, 0.6770602, 0.6281287670135498]","[34, 125, 388, 170, 285, 152]","[67, 126, 34, 151, 85, 95]","[51, 40, 315, 39, 63, 50]",8.066906746073094,4.020431990659661,0.625324114088159
0.1,0.4,addremove,"[0.28901735, 0.55011654, 0.67927927, 0.62781954, 0.7837079, 0.6880342, 0.6029958128929138]","[25, 118, 377, 167, 279, 161]","[76, 133, 45, 154, 91, 86]","[47, 60, 311, 44, 63, 60]",8.030200472672009,4.019286966686148,0.6313742437337942
0.1,0.4,addremove,"[0.28723404, 0.5659473, 0.68314207, 0.66168225, 0.7714285, 0.68736136, 0.6094658970832825]","[27, 118, 387, 177, 270, 155]","[74, 133, 35, 144, 100, 92]","[60, 48, 324, 37, 60, 49]",7.978212050975098,4.0028985507246375,0.6227312013828867
0.1,0.4,addremove,"[0.3857868, 0.53670883, 0.67546177, 0.655303, 0.7977528, 0.6725275, 0.6205901503562927]","[38, 106, 384, 173, 284, 153]","[63, 145, 38, 148, 86, 94]","[58, 38, 331, 34, 58, 55]",8.043616708847471,3.9673352435530087,0.6348314606741573
0.1,0.4,addremove,"[0.31088084, 0.55778897, 0.6765995, 0.63479924, 0.77856135, 0.6826087, 0.606873095035553]","[30, 111, 386, 166, 276, 157]","[71, 140, 36, 155, 94, 90]","[62, 36, 333, 36, 63, 56]",8.030655662609128,3.975258918296893,0.6266205704407951
0.1,0.4,addremove,"[0.2903226, 0.56057006, 0.69026554, 0.66156787, 0.76901007, 0.7023555, 0.6123486161231995]","[27, 118, 390, 173, 268, 164]","[74, 133, 32, 148, 102, 83]","[58, 52, 318, 29, 59, 56]",8.021060590623899,4.025655976676385,0.642610198789974
0.1,0.4,addremove,"[0.3529412, 0.55172414, 0.6910062, 0.66791743, 0.77856135, 0.70386267, 0.6243354678153992]","[33, 112, 388, 178, 276, 164]","[68, 139, 34, 143, 94, 83]","[53, 43, 313, 34, 63, 55]",8.027239712012769,3.948354143019296,0.6326707000864304
0.1,0.4,addremove,"[0.3695652, 0.5885168, 0.6855625, 0.6421663, 0.77446806, 0.6963906, 0.6261115670204163]","[34, 123, 387, 166, 273, 164]","[67, 128, 35, 155, 97, 83]","[49, 44, 320, 30, 62, 60]",8.008556760390642,3.981630309988519,0.6387208297320657
0.1,0.4,addremove,"[0.3523316, 0.5539216, 0.693767, 0.6666666, 0.78813565, 0.6963906, 0.6252021789550781]","[34, 113, 384, 179, 279, 164]","[67, 138, 38, 142, 91, 83]","[58, 44, 301, 37, 59, 60]",8.037600541210994,4.00810654313839,0.6231633535004322
0.1,0.4,addremove,"[0.25, 0.55474454, 0.6808889, 0.64552236, 0.7766714, 0.6752688, 0.5971826910972595]","[23, 114, 383, 173, 273, 157]","[78, 137, 39, 148, 97, 90]","[60, 46, 320, 42, 60, 61]",8.062016879268732,4.002900232018561,0.6205704407951599
0.1,0.4,addremove,"[0.32608694, 0.5539216, 0.67853963, 0.64406776, 0.8072626, 0.69696975, 0.6178080439567566]","[30, 113, 381, 171, 289, 161]","[71, 138, 41, 150, 81, 86]","[53, 44, 320, 39, 57, 54]",8.048150566565788,3.9844290657439445,0.6313742437337942
0.1,0.4,addremove,"[0.3482587, 0.5657568, 0.68035716, 0.65769225, 0.78236127, 0.6834381, 0.619644045829773]","[35, 114, 381, 171, 275, 163]","[66, 137, 41, 150, 95, 84]","[65, 38, 317, 28, 58, 67]",8.01994104335168,3.9982588508415553,0.6395851339671564
0.1,0.4,addremove,"[0.31914896, 0.5686274, 0.683791, 0.6337761, 0.78248584, 0.72413796, 0.6186612248420715]","[30, 116, 386, 167, 277, 168]","[71, 135, 36, 154, 93, 79]","[57, 41, 321, 39, 61, 49]",8.067777183464507,4.005817335660268,0.632238547968885
0.1,0.4,addremove,"[0.3246073, 0.5253013, 0.6943942, 0.6568266, 0.7905028, 0.67400885, 0.610940158367157]","[31, 109, 384, 178, 283, 153]","[70, 142, 38, 143, 87, 94]","[59, 55, 300, 43, 63, 54]",8.068969186786486,4.018065268065268,0.6287813310285221
0.1,0.4,addremove,"[0.2918919, 0.5762712, 0.68266666, 0.64895636, 0.77932966, 0.65502185, 0.6056895852088928]","[27, 119, 384, 171, 279, 150]","[74, 132, 38, 150, 91, 97]","[57, 43, 319, 35, 67, 61]",8.119186246201606,3.98272884283247,0.6374243733794296
0.1,0.4,addremove,"[0.342246, 0.53140104, 0.69446963, 0.6812386, 0.777305, 0.6781116, 0.6174619793891907]","[32, 110, 383, 187, 274, 158]","[69, 141, 39, 134, 96, 89]","[54, 53, 298, 41, 61, 61]",8.061619480508455,3.9976865240023134,0.6287813310285221
0.1,0.4,addremove,"[0.3222222, 0.5520581, 0.6771653, 0.6488549, 0.76967096, 0.6666666, 0.6061063408851624]","[29, 114, 387, 170, 269, 155]","[72, 137, 35, 151, 101, 92]","[50, 48, 334, 33, 60, 63]",8.0270789772872,3.9988412514484355,0.6279170267934313
0.1,0.4,addremove,"[0.28108108, 0.55288464, 0.6850534, 0.6382979, 0.78138226, 0.67653275, 0.6025386452674866]","[26, 115, 385, 165, 277, 160]","[75, 136, 37, 156, 93, 87]","[58, 50, 317, 31, 62, 66]",7.971100262964327,3.9930313588850175,0.6222990492653414
