AdditionBudget,RemovalBudget,PerturbationStrategy,PerturbedTestFScores,TruePositive,FalseNegative,FalsePositive,DistanceMetric,DegreeMetric,PerturbedHomophily
0.0,0.30000000000000004,remove,"[0.3541667, 0.5948478, 0.7398844, 0.704797, 0.82113826, 0.73100615, 0.6576400399208069]","[34, 127, 384, 191, 303, 178]","[67, 124, 38, 130, 67, 69]","[57, 49, 232, 30, 65, 62]",7.929465458894448,4.448471926083866,0.7427583225248595
0.0,0.30000000000000004,remove,"[0.30851066, 0.57603693, 0.72886306, 0.73357666, 0.8257373, 0.72651356, 0.6498730182647705]","[29, 125, 375, 201, 308, 174]","[72, 126, 47, 120, 62, 73]","[58, 58, 232, 26, 68, 58]",7.955860805860806,4.469214437367303,0.7462170341547774
0.0,0.30000000000000004,remove,"[0.3333333, 0.5948478, 0.7411765, 0.7181328, 0.81632656, 0.7268994, 0.6551193594932556]","[33, 127, 378, 200, 300, 177]","[68, 124, 44, 121, 70, 70]","[64, 49, 220, 36, 65, 63]",8.03726771032774,4.469632768361582,0.7384349329874622
0.0,0.30000000000000004,remove,"[0.3523316, 0.5976471, 0.74684775, 0.72262776, 0.8224044, 0.7353535, 0.6628686785697937]","[34, 127, 385, 198, 301, 182]","[67, 124, 37, 123, 69, 65]","[58, 47, 224, 29, 61, 66]",7.857254141661169,4.45281690140845,0.7501080847384349
0.0,0.30000000000000004,remove,"[0.35754192, 0.5976471, 0.7432433, 0.7246377, 0.83044064, 0.74534166, 0.6664753556251526]","[32, 127, 385, 200, 311, 180]","[69, 124, 37, 121, 59, 67]","[46, 47, 229, 31, 68, 56]",8.032599928134335,4.472241742796908,0.7505404236921747
0.0,0.30000000000000004,remove,"[0.37894735, 0.60747665, 0.7383721, 0.7022059, 0.8216216, 0.7469388, 0.6659270524978638]","[36, 130, 381, 191, 304, 183]","[65, 121, 41, 130, 66, 64]","[53, 47, 229, 32, 66, 60]",7.979367582149427,4.51506456241033,0.7518374405533939
0.0,0.30000000000000004,remove,"[0.36548224, 0.60520095, 0.7417475, 0.7007299, 0.816825, 0.7361963, 0.6610302925109863]","[36, 128, 382, 192, 301, 180]","[65, 123, 40, 129, 69, 67]","[60, 44, 226, 35, 66, 62]",8.018994524265388,4.444834855938159,0.7488110678772157
0.0,0.30000000000000004,remove,"[0.3125, 0.5981308, 0.7371484, 0.7295826, 0.82113826, 0.71900827, 0.6529180407524109]","[30, 128, 380, 201, 303, 174]","[71, 123, 42, 120, 67, 73]","[61, 49, 229, 29, 65, 63]",7.977959229642978,4.489285714285714,0.7431906614785992
0.0,0.30000000000000004,remove,"[0.33862433, 0.59016395, 0.743738, 0.72432435, 0.81198907, 0.71517676, 0.6540027260780334]","[32, 126, 386, 201, 298, 172]","[69, 125, 36, 120, 72, 75]","[56, 50, 230, 33, 66, 62]",7.961633388573359,4.487926136363637,0.7362732382187636
0.0,0.30000000000000004,remove,"[0.36, 0.6093023, 0.72605366, 0.69870615, 0.81103444, 0.72727275, 0.6553948521614075]","[36, 131, 379, 189, 294, 176]","[65, 120, 43, 132, 76, 71]","[63, 48, 243, 31, 61, 61]",7.875642366418354,4.497505345687812,0.7362732382187636
0.0,0.30000000000000004,remove,"[0.34343433, 0.6009389, 0.74224806, 0.71272725, 0.81891894, 0.74058574, 0.6598089337348938]","[34, 128, 383, 196, 303, 177]","[67, 123, 39, 125, 67, 70]","[63, 47, 227, 33, 67, 54]",7.884574356829115,4.445945945945946,0.74189364461738
0.0,0.30000000000000004,remove,"[0.34554976, 0.58653843, 0.7391723, 0.72826093, 0.8158254, 0.7261663, 0.6569188833236694]","[33, 122, 384, 201, 299, 179]","[68, 129, 38, 120, 71, 68]","[57, 43, 233, 30, 64, 67]",8.039603612590435,4.436236933797909,0.7375702550799828
0.0,0.30000000000000004,remove,"[0.3248731, 0.5882353, 0.7307693, 0.71003723, 0.83355886, 0.7463917, 0.6556442379951477]","[32, 125, 380, 191, 308, 181]","[69, 126, 42, 130, 62, 66]","[64, 49, 238, 26, 61, 57]",8.036288942877523,4.461867426942266,0.7466493731085171
0.0,0.30000000000000004,remove,"[0.32653064, 0.6037736, 0.7417475, 0.7210145, 0.82142854, 0.72064775, 0.6558570861816406]","[32, 128, 382, 199, 299, 178]","[69, 123, 40, 122, 71, 69]","[63, 45, 226, 32, 59, 69]",8.064050005631264,4.461376404494382,0.737137916126243
0.0,0.30000000000000004,remove,"[0.34196892, 0.60788864, 0.7405248, 0.71926606, 0.819407, 0.7396694, 0.6614541411399841]","[33, 131, 381, 196, 304, 179]","[68, 120, 41, 125, 66, 68]","[59, 49, 226, 28, 68, 58]",8.072858912683218,4.465248226950354,0.7431906614785992
0.0,0.30000000000000004,remove,"[0.35051546, 0.6004728, 0.74418604, 0.72495455, 0.81953865, 0.7239264, 0.6605989933013916]","[34, 127, 384, 199, 302, 177]","[67, 124, 38, 122, 68, 70]","[59, 45, 226, 29, 65, 65]",8.05402447723092,4.486795146324054,0.7401642888024211
0.0,0.30000000000000004,remove,"[0.3333333, 0.6037736, 0.73765737, 0.70979667, 0.8201635, 0.71721315, 0.6536562442779541]","[34, 128, 381, 192, 301, 175]","[67, 123, 41, 129, 69, 72]","[69, 45, 230, 28, 63, 66]",8.065101979523648,4.478014184397163,0.7310851707738867
0.0,0.30000000000000004,remove,"[0.32999998, 0.59069765, 0.7390029, 0.7194244, 0.8203017, 0.7242799, 0.653951108455658]","[33, 127, 378, 200, 299, 176]","[68, 124, 44, 121, 71, 71]","[66, 52, 223, 35, 60, 63]",7.948492698126666,4.479374110953058,0.7449200172935582
0.0,0.30000000000000004,remove,"[0.33333334, 0.5976471, 0.74346566, 0.70162755, 0.81561244, 0.71074384, 0.6504049897193909]","[31, 127, 384, 194, 303, 172]","[70, 124, 38, 127, 67, 75]","[54, 47, 227, 38, 70, 65]",8.009486535914062,4.464968152866242,0.7349762213575444
0.0,0.30000000000000004,remove,"[0.36180905, 0.5924171, 0.73572123, 0.7050093, 0.8221024, 0.7198364, 0.6561492085456848]","[36, 125, 380, 190, 305, 176]","[65, 126, 42, 131, 65, 71]","[62, 46, 231, 28, 67, 66]",8.002381488691883,4.473347547974414,0.7367055771725033
0.0,0.30000000000000004,remove,"[0.32999998, 0.57957244, 0.7368421, 0.7246377, 0.8297297, 0.7298969, 0.655113160610199]","[33, 122, 378, 200, 307, 177]","[68, 129, 44, 121, 63, 70]","[66, 48, 226, 31, 63, 61]",7.976336084608413,4.507548526240115,0.7457846952010376
0.0,0.30000000000000004,remove,"[0.32820514, 0.60421544, 0.7359223, 0.7155635, 0.81571823, 0.7157895, 0.6525689959526062]","[32, 129, 379, 200, 301, 170]","[69, 122, 43, 121, 69, 77]","[62, 47, 229, 38, 67, 58]",7.928543540402984,4.51231884057971,0.7328145265888456
0.0,0.30000000000000004,remove,"[0.3718593, 0.60096157, 0.7405248, 0.72563183, 0.8227334, 0.7268994, 0.664768397808075]","[37, 125, 381, 201, 304, 177]","[64, 126, 41, 120, 66, 70]","[61, 40, 226, 32, 65, 63]",7.9318431934098115,4.505698005698005,0.7367055771725033
0.0,0.30000000000000004,remove,"[0.36082473, 0.59574467, 0.73623186, 0.7069597, 0.81561244, 0.7412008, 0.6594290137290955]","[35, 126, 381, 193, 303, 179]","[66, 125, 41, 128, 67, 68]","[58, 46, 232, 32, 70, 57]",7.998073034822669,4.467189728958631,0.7341115434500648
0.0,0.30000000000000004,remove,"[0.31182796, 0.5874126, 0.7322298, 0.7096774, 0.8206521, 0.7254098, 0.647868275642395]","[29, 126, 376, 198, 302, 177]","[72, 125, 46, 123, 68, 70]","[56, 52, 229, 39, 64, 64]",7.974948648228297,4.4348432055749125,0.7453523562472979
0.0,0.30000000000000004,remove,"[0.36, 0.6004728, 0.7415295, 0.7060998, 0.8232119, 0.72839504, 0.6599515080451965]","[36, 127, 383, 191, 305, 177]","[65, 124, 39, 130, 65, 70]","[63, 45, 228, 29, 66, 62]",8.004666709571541,4.448591549295775,0.7444876783398184
0.0,0.30000000000000004,remove,"[0.3814433, 0.6022988, 0.74486804, 0.72043014, 0.8196721, 0.7302905, 0.666500449180603]","[37, 131, 381, 201, 300, 176]","[64, 120, 41, 120, 70, 71]","[56, 53, 220, 36, 62, 59]",7.989373803356234,4.482244318181818,0.7384349329874622
0.0,0.4,remove,"[0.35051546, 0.59154934, 0.7279843, 0.72202164, 0.816825, 0.7209776, 0.6549789309501648]","[34, 126, 372, 200, 301, 177]","[67, 125, 50, 121, 69, 70]","[59, 49, 228, 33, 66, 67]",7.717233164967926,4.389473684210526,0.7271259418729817
0.0,0.4,remove,"[0.36269432, 0.6004728, 0.73469394, 0.7090909, 0.81904763, 0.72064775, 0.6577745676040649]","[35, 127, 378, 195, 301, 178]","[66, 124, 44, 126, 69, 69]","[57, 45, 229, 34, 64, 69]",7.76729441618239,4.36797385620915,0.7421959095801938
0.0,0.4,remove,"[0.3125, 0.60520095, 0.7451362, 0.7166362, 0.82416105, 0.7239264, 0.6545934677124023]","[30, 128, 383, 196, 307, 177]","[71, 123, 39, 125, 63, 70]","[61, 44, 223, 30, 68, 65]",7.673936250460138,4.3795141168745895,0.7357373519913886
0.0,0.4,remove,"[0.33507854, 0.6004728, 0.7313288, 0.71971065, 0.82543975, 0.72279257, 0.6558038592338562]","[32, 127, 377, 199, 305, 176]","[69, 124, 45, 122, 65, 71]","[58, 45, 232, 33, 64, 64]",7.722645599869653,4.3893280632411065,0.7384284176533907
0.0,0.4,remove,"[0.35643566, 0.5971564, 0.73921573, 0.7145422, 0.8240109, 0.7306122, 0.6603289246559143]","[36, 126, 377, 199, 302, 179]","[65, 125, 45, 122, 68, 68]","[65, 45, 221, 37, 61, 64]",7.713158601420545,4.371727748691099,0.736275565123789
0.0,0.4,remove,"[0.34554976, 0.5966587, 0.73410404, 0.7181328, 0.82543975, 0.7083333, 0.6547030210494995]","[33, 125, 381, 200, 305, 170]","[68, 126, 41, 121, 65, 77]","[57, 43, 235, 36, 64, 63]",7.686134294042037,4.3710732984293195,0.7357373519913886
0.0,0.4,remove,"[0.3333333, 0.5972222, 0.73500973, 0.7060998, 0.8265583, 0.72279257, 0.6535026431083679]","[32, 129, 380, 191, 305, 176]","[69, 122, 42, 130, 65, 71]","[59, 52, 232, 29, 63, 64]",7.685234685687734,4.365359477124183,0.7319698600645855
0.0,0.4,remove,"[0.32978725, 0.5934579, 0.7332687, 0.6943942, 0.8081633, 0.7239264, 0.6471663117408752]","[31, 127, 378, 192, 297, 177]","[70, 124, 44, 129, 73, 70]","[56, 50, 231, 40, 68, 65]",7.75090941458322,4.384615384615385,0.7357373519913886
0.0,0.4,remove,"[0.34042552, 0.6084905, 0.7400966, 0.7048301, 0.8130968, 0.7175258, 0.6540775895118713]","[32, 129, 383, 197, 298, 174]","[69, 122, 39, 124, 72, 73]","[55, 44, 230, 41, 65, 64]",7.70909293891172,4.372445616348055,0.7443487621097955
0.0,0.4,remove,"[0.35820895, 0.60807604, 0.73189825, 0.7256637, 0.8269231, 0.7351129, 0.6643138527870178]","[36, 128, 374, 205, 301, 179]","[65, 123, 48, 116, 69, 68]","[64, 42, 226, 39, 57, 61]",7.730822184405381,4.38233355306526,0.7368137782561894
0.0,0.4,remove,"[0.37037036, 0.60747665, 0.73765737, 0.7150635, 0.8173207, 0.7231405, 0.661838173866272]","[35, 130, 381, 197, 302, 175]","[66, 121, 41, 124, 68, 72]","[53, 47, 230, 33, 67, 62]",7.736457899596285,4.370588235294117,0.7395048439181916
0.0,0.4,remove,"[0.33879784, 0.5860466, 0.74196684, 0.69801086, 0.82147646, 0.7160494, 0.6503913402557373]","[31, 126, 381, 193, 306, 174]","[70, 125, 41, 128, 64, 73]","[51, 53, 224, 39, 69, 65]",7.720670625365848,4.368868541530412,0.740043057050592
0.0,0.4,remove,"[0.33980584, 0.60807604, 0.7431907, 0.7142858, 0.83288413, 0.7193348, 0.6595962643623352]","[35, 128, 382, 195, 309, 173]","[66, 123, 40, 126, 61, 74]","[70, 42, 224, 30, 63, 61]",7.6722503334117835,4.385629531970995,0.7529601722282023
0.0,0.4,remove,"[0.34170854, 0.6060606, 0.7403101, 0.73357666, 0.83400804, 0.7284211, 0.6640141606330872]","[34, 130, 382, 201, 309, 173]","[67, 121, 40, 120, 61, 74]","[64, 48, 228, 26, 62, 55]",7.72042999559474,4.352442996742671,0.7481162540365985
0.0,0.4,remove,"[0.3263158, 0.59999996, 0.7399411, 0.71376806, 0.82637954, 0.7306122, 0.6561694145202637]","[31, 129, 377, 197, 307, 179]","[70, 122, 45, 124, 63, 68]","[58, 50, 220, 34, 66, 64]",7.715030685953256,4.382449246889325,0.7395048439181916
0.0,0.4,remove,"[0.3541667, 0.60280377, 0.74124515, 0.7122302, 0.81671166, 0.72384936, 0.658501148223877]","[34, 129, 381, 198, 303, 173]","[67, 122, 41, 123, 67, 74]","[57, 48, 225, 37, 69, 58]",7.715609555189456,4.372958850424559,0.748654467168999
0.0,0.4,remove,"[0.3125, 0.58907366, 0.7455968, 0.7282415, 0.82128245, 0.7505071, 0.657866895198822]","[30, 124, 381, 205, 301, 185]","[71, 127, 41, 116, 69, 62]","[61, 46, 219, 37, 62, 61]",7.655711751181274,4.355656697009103,0.740043057050592
0.0,0.4,remove,"[0.3414634, 0.5849057, 0.7336585, 0.69945353, 0.81953865, 0.72727275, 0.6510487794876099]","[35, 124, 376, 192, 302, 176]","[66, 127, 46, 129, 68, 71]","[69, 49, 227, 36, 65, 61]",7.672634737585314,4.388266315095583,0.7303552206673842
0.0,0.4,remove,"[0.34196892, 0.5976471, 0.7401575, 0.72759855, 0.8364612, 0.7242799, 0.6613522171974182]","[33, 127, 376, 203, 312, 176]","[68, 124, 46, 118, 58, 71]","[59, 47, 218, 34, 64, 63]",7.682446095913971,4.372958850424559,0.7448869752421959
0.0,0.4,remove,"[0.32653064, 0.57882357, 0.7414634, 0.73049647, 0.82079345, 0.73706007, 0.6558612585067749]","[32, 123, 380, 206, 300, 178]","[69, 128, 42, 115, 70, 69]","[63, 51, 223, 37, 61, 58]",7.6811353802704705,4.370249017038008,0.7502691065662002
0.0,0.4,remove,"[0.31914896, 0.6013986, 0.7368421, 0.7124774, 0.82543975, 0.7116565, 0.6511605978012085]","[30, 129, 378, 197, 305, 174]","[71, 122, 44, 124, 65, 73]","[57, 49, 226, 35, 64, 68]",7.652560934397838,4.3663821405121475,0.7395048439181916
0.0,0.4,remove,"[0.3246073, 0.59999996, 0.7514677, 0.74685824, 0.8206521, 0.7418033, 0.6642314791679382]","[31, 129, 384, 208, 302, 181]","[70, 122, 38, 113, 68, 66]","[59, 50, 216, 28, 64, 60]",7.713938422917006,4.3874587458745875,0.7314316469321851
0.0,0.4,remove,"[0.35532996, 0.5871122, 0.73735404, 0.71897817, 0.8113975, 0.7151515, 0.6542205214500427]","[35, 123, 379, 197, 299, 177]","[66, 128, 43, 124, 71, 70]","[61, 45, 227, 30, 68, 71]",7.624538051185498,4.386499007279947,0.7378902045209903
0.0,0.4,remove,"[0.34042552, 0.5860466, 0.7339806, 0.7145422, 0.81621623, 0.7348643, 0.6543458700180054]","[32, 126, 378, 199, 302, 176]","[69, 125, 44, 122, 68, 71]","[55, 53, 230, 37, 68, 56]",7.691753414076314,4.385883905013193,0.7330462863293864
0.0,0.4,remove,"[0.35897437, 0.5809524, 0.7297298, 0.7179487, 0.82113826, 0.7075665, 0.6527183651924133]","[35, 122, 378, 196, 303, 173]","[66, 129, 44, 125, 67, 74]","[59, 47, 236, 29, 65, 69]",7.720837632987551,4.3903566710700135,0.7427341227125942
0.0,0.4,remove,"[0.3333333, 0.5882353, 0.73099416, 0.7063062, 0.8288043, 0.7231405, 0.6518023014068604]","[33, 125, 375, 196, 305, 175]","[68, 126, 47, 125, 65, 72]","[64, 49, 229, 38, 61, 62]",7.826344056821816,4.369008535784635,0.7411194833153929
0.0,0.4,remove,"[0.35897437, 0.60747665, 0.7424094, 0.6945455, 0.82479787, 0.7254098, 0.6589356064796448]","[35, 130, 379, 191, 306, 177]","[66, 121, 43, 130, 64, 70]","[59, 47, 220, 38, 66, 64]",7.728433387041295,4.383705650459921,0.7368137782561894
0.0,0.4,remove,"[0.34196892, 0.6009389, 0.7365328, 0.71582735, 0.8200271, 0.7239264, 0.656536877155304]","[33, 128, 376, 199, 303, 177]","[68, 123, 46, 122, 67, 70]","[59, 47, 223, 36, 66, 65]",7.689334141970057,4.384412153236459,0.7470398277717977
0.0,0.4,remove,"[0.32512313, 0.6088993, 0.7387914, 0.71582735, 0.7994543, 0.7014614, 0.6482594609260559]","[33, 130, 379, 199, 293, 168]","[68, 121, 43, 122, 77, 79]","[69, 46, 225, 36, 70, 64]",7.681543922853643,4.379446640316205,0.7459634015069968
0.0,0.4,remove,"[0.320442, 0.6096998, 0.72850245, 0.72563183, 0.82479787, 0.7139875, 0.6538435816764832]","[29, 132, 377, 201, 306, 171]","[72, 119, 45, 120, 64, 76]","[51, 50, 236, 32, 66, 61]",7.723530876043232,4.38173455978975,0.7373519913885899
0.0,0.4,remove,"[0.34554976, 0.59574467, 0.73612463, 0.7052441, 0.81781375, 0.7280164, 0.6547488570213318]","[33, 126, 378, 195, 303, 178]","[68, 125, 44, 126, 67, 69]","[57, 46, 227, 37, 68, 64]",7.718090531105358,4.385272846811309,0.7319698600645855
0.0,0.4,remove,"[0.34343433, 0.6018519, 0.7374631, 0.716094, 0.8297297, 0.7396694, 0.6613737940788269]","[34, 130, 375, 198, 307, 179]","[67, 121, 47, 123, 63, 68]","[63, 51, 220, 34, 63, 58]",7.700099269209648,4.355844155844156,0.7421959095801938
0.0,0.4,remove,"[0.342246, 0.60280377, 0.7417475, 0.7210145, 0.8172043, 0.7163561, 0.6568953394889832]","[32, 129, 382, 199, 304, 173]","[69, 122, 40, 122, 66, 74]","[54, 48, 226, 32, 70, 63]",7.760145977032304,4.373446697187704,0.7411194833153929
0.0,0.4,remove,"[0.3298969, 0.6068965, 0.7390029, 0.70437956, 0.81471395, 0.7306122, 0.6542503237724304]","[32, 132, 378, 193, 299, 179]","[69, 119, 44, 128, 71, 68]","[61, 52, 223, 34, 65, 64]",7.716694425837754,4.377792378449409,0.7319698600645855
0.0,0.4,remove,"[0.3469388, 0.618267, 0.75438595, 0.73417723, 0.8265583, 0.72727275, 0.6679332852363586]","[34, 132, 387, 203, 305, 176]","[67, 119, 35, 118, 65, 71]","[61, 44, 217, 29, 63, 61]",7.756366807272903,4.382391590013141,0.7378902045209903
0.0,0.4,remove,"[0.37362638, 0.6139535, 0.73339754, 0.7124774, 0.82591087, 0.70563674, 0.6608337163925171]","[34, 132, 381, 197, 306, 169]","[67, 119, 41, 124, 64, 78]","[47, 47, 236, 35, 65, 63]",7.751015020125399,4.385930309007232,0.7438105489773951
0.0,0.4,remove,"[0.3368421, 0.5948478, 0.72516876, 0.7090909, 0.8201635, 0.7201646, 0.6510462164878845]","[32, 127, 376, 195, 301, 175]","[69, 124, 46, 126, 69, 72]","[57, 49, 239, 34, 63, 64]",7.680236827971589,4.375816993464053,0.7265877287405813
0.0,0.4,remove,"[0.31034482, 0.6032483, 0.7424684, 0.71402544, 0.8165997, 0.7246964, 0.6518971920013428]","[27, 130, 382, 196, 305, 179]","[74, 121, 40, 125, 65, 68]","[46, 50, 225, 32, 72, 68]",7.710023474603376,4.375821287779238,0.72497308934338
0.0,0.4,remove,"[0.32432434, 0.59294116, 0.7313288, 0.71402544, 0.8097166, 0.7261663, 0.6497504115104675]","[30, 126, 377, 196, 300, 179]","[71, 125, 45, 125, 70, 68]","[54, 48, 232, 32, 71, 67]",7.729673799566716,4.376640419947506,0.7260495156081809
0.0,0.4,remove,"[0.2959184, 0.5876777, 0.73307544, 0.7173913, 0.81904763, 0.70927835, 0.643731415271759]","[29, 124, 379, 198, 301, 172]","[72, 127, 43, 123, 69, 75]","[66, 47, 233, 33, 64, 66]",7.765278255517135,4.362687540769732,0.7508073196986006
0.2,0.0,add,"[0.3157895, 0.5436893, 0.6678024, 0.5877551, 0.7853107, 0.6888889, 0.5982059836387634]","[30, 112, 392, 144, 278, 155]","[71, 139, 30, 177, 92, 92]","[59, 49, 360, 25, 60, 48]",9.43692476568437,3.587185725871857,0.6278867102396514
0.2,0.0,add,"[0.29319373, 0.57142854, 0.6528583, 0.5991903, 0.7837445, 0.6681922, 0.5947679281234741]","[28, 116, 394, 148, 270, 146]","[73, 135, 28, 173, 100, 101]","[62, 39, 391, 25, 49, 44]",9.376122121566688,3.329760923330585,0.6217864923747277
0.2,0.0,add,"[0.34408602, 0.556391, 0.6745964, 0.63179076, 0.79886687, 0.7058824, 0.6186022162437439]","[32, 111, 397, 157, 282, 162]","[69, 140, 25, 164, 88, 85]","[53, 37, 358, 19, 54, 50]",9.382655215256753,3.409090909090909,0.6252723311546841
0.2,0.0,add,"[0.3333333, 0.58, 0.6874459, 0.65625, 0.7856115, 0.6943231, 0.6228272914886475]","[34, 116, 397, 168, 273, 159]","[67, 135, 25, 153, 97, 88]","[69, 33, 336, 23, 52, 52]",9.238667205461937,3.5160771704180065,0.6285403050108932
0.2,0.0,add,"[0.33862433, 0.5829146, 0.6752137, 0.6223092, 0.77187943, 0.68409586, 0.6125062108039856]","[32, 116, 395, 159, 269, 157]","[69, 135, 27, 162, 101, 90]","[56, 31, 353, 31, 58, 55]",9.33120227741523,3.4921030756442226,0.6326797385620915
0.2,0.0,add,"[0.30150753, 0.5431472, 0.670068, 0.61599994, 0.77761835, 0.67685586, 0.5975328087806702]","[30, 107, 394, 154, 271, 155]","[71, 144, 28, 167, 99, 92]","[68, 36, 360, 25, 56, 56]",9.357083750497582,3.5200327064595256,0.6259259259259259
0.2,0.0,add,"[0.2827225, 0.5530864, 0.66051966, 0.6, 0.79076475, 0.67873305, 0.5943043828010559]","[27, 112, 394, 150, 274, 150]","[74, 139, 28, 171, 96, 97]","[63, 42, 377, 29, 49, 45]",9.277471924343494,3.415922014622258,0.6302832244008715
0.2,0.0,add,"[0.3298969, 0.5735661, 0.6752578, 0.6257426, 0.77761835, 0.68250537, 0.6107645630836487]","[32, 115, 393, 158, 271, 158]","[69, 136, 29, 163, 99, 89]","[61, 35, 349, 26, 56, 58]",9.321667410525809,3.2979397781299524,0.6285403050108932
0.2,0.0,add,"[0.30851066, 0.5757576, 0.6666666, 0.62970304, 0.7977528, 0.7162162, 0.615767776966095]","[29, 114, 393, 159, 284, 159]","[72, 137, 29, 162, 86, 88]","[58, 31, 364, 25, 58, 38]",9.161781522538933,3.4600164880461666,0.6285403050108932
0.2,0.0,add,"[0.27083334, 0.5586035, 0.6791489, 0.62374246, 0.7705383, 0.7152318, 0.6030163764953613]","[26, 112, 399, 155, 272, 162]","[75, 139, 23, 166, 98, 85]","[65, 38, 354, 21, 64, 44]",9.3879989384929,3.448,0.6235294117647059
0.2,0.0,add,"[0.34782606, 0.5756098, 0.6677937, 0.6027944, 0.7741007, 0.691796, 0.6099868416786194]","[32, 118, 395, 151, 269, 156]","[69, 133, 27, 170, 101, 91]","[51, 41, 366, 29, 56, 48]",9.271801908300262,3.486970684039088,0.6257080610021787
0.2,0.0,add,"[0.30208334, 0.57843137, 0.6941581, 0.61689585, 0.7862267, 0.6696035, 0.6078998446464539]","[29, 118, 404, 157, 274, 152]","[72, 133, 18, 164, 96, 95]","[62, 39, 338, 31, 53, 55]",9.256751426400164,3.5223509933774833,0.6270152505446623
0.2,0.0,add,"[0.3246073, 0.5764411, 0.6832192, 0.64062506, 0.7755682, 0.6933333, 0.6156323552131653]","[31, 115, 399, 164, 273, 156]","[70, 136, 23, 157, 97, 91]","[59, 33, 347, 27, 61, 47]",9.274500910724841,3.4806584362139916,0.6259259259259259
0.2,0.0,add,"[0.2769231, 0.5814536, 0.66835445, 0.6257426, 0.7844828, 0.7027027, 0.6066098809242249]","[27, 116, 396, 158, 273, 156]","[74, 135, 26, 163, 97, 91]","[67, 32, 367, 26, 53, 41]",9.376057586760112,3.294165981922761,0.6281045751633987
0.2,0.0,add,"[0.33999997, 0.5693431, 0.67235494, 0.6324111, 0.7889374, 0.68303573, 0.6143470406532288]","[34, 117, 394, 160, 271, 153]","[67, 134, 28, 161, 99, 94]","[65, 43, 356, 25, 46, 48]",9.402305159165753,3.4728,0.6259259259259259
0.2,0.0,add,"[0.29473686, 0.5386534, 0.66107386, 0.6178218, 0.78084177, 0.71588373, 0.6015019416809082]","[28, 108, 394, 156, 269, 160]","[73, 143, 28, 165, 101, 87]","[61, 42, 376, 28, 50, 40]",9.349846202096476,3.4966996699669965,0.6294117647058823
0.2,0.0,add,"[0.30927837, 0.5620253, 0.6605351, 0.63199997, 0.7663279, 0.6933333, 0.6039167046546936]","[30, 111, 395, 158, 264, 156]","[71, 140, 27, 163, 106, 91]","[63, 33, 379, 21, 55, 47]",9.37840978999047,3.529505582137161,0.6206971677559913
0.2,0.0,add,"[0.28108108, 0.56930697, 0.6666667, 0.5971944, 0.77568746, 0.70897156, 0.5998180508613586]","[26, 115, 396, 149, 268, 162]","[75, 136, 26, 172, 102, 85]","[58, 38, 370, 29, 53, 48]",9.314449765382806,3.4313408723747982,0.6217864923747277
0.2,0.0,add,"[0.2929293, 0.5347043, 0.66499585, 0.5831622, 0.8028572, 0.6843267, 0.5938292145729065]","[29, 104, 398, 142, 281, 155]","[72, 147, 24, 179, 89, 92]","[68, 34, 377, 24, 49, 51]",9.420467183749292,3.5476753349093775,0.628322440087146
0.2,0.0,add,"[0.3523316, 0.5287958, 0.6644296, 0.61876243, 0.7709815, 0.6578367, 0.5988562703132629]","[34, 101, 396, 155, 271, 149]","[67, 150, 26, 166, 99, 98]","[58, 30, 374, 25, 62, 57]",9.495260612055343,3.4264943457189014,0.6209150326797386
0.2,0.0,add,"[0.2888889, 0.56345177, 0.67064846, 0.6303502, 0.8084507, 0.72246695, 0.6140428185462952]","[26, 111, 393, 162, 287, 164]","[75, 140, 29, 159, 83, 83]","[53, 32, 357, 31, 53, 43]",9.388699171300708,3.4494195688225537,0.6285403050108932
0.2,0.0,add,"[0.31840798, 0.5417722, 0.672399, 0.624, 0.7971631, 0.70434785, 0.6096817255020142]","[32, 107, 391, 156, 281, 162]","[69, 144, 31, 165, 89, 85]","[68, 37, 350, 23, 54, 51]",9.275394747952378,3.4544728434504792,0.6270152505446623
0.2,0.0,add,"[0.2918919, 0.56926954, 0.6639004, 0.6205534, 0.77922076, 0.6940639, 0.603149950504303]","[27, 113, 400, 157, 270, 152]","[74, 138, 22, 164, 100, 95]","[57, 33, 383, 28, 53, 39]",9.34393252192374,3.514827018121911,0.6241830065359477
0.2,0.0,add,"[0.33862433, 0.5515464, 0.66554904, 0.5992064, 0.79261374, 0.68161434, 0.6048590540885925]","[32, 107, 397, 151, 279, 152]","[69, 144, 25, 170, 91, 95]","[56, 30, 374, 32, 55, 47]",9.28226921267536,3.502439024390244,0.6278867102396514
0.2,0.0,add,"[0.32258064, 0.5657568, 0.6730269, 0.6473989, 0.78571427, 0.712743, 0.6178700923919678]","[30, 114, 388, 168, 275, 165]","[71, 137, 34, 153, 95, 82]","[55, 38, 343, 30, 55, 51]",9.357981809628352,3.545008183306056,0.6259259259259259
0.2,0.0,add,"[0.30526316, 0.55526996, 0.67004216, 0.61811024, 0.77697843, 0.70897156, 0.6057725548744202]","[29, 108, 397, 157, 270, 162]","[72, 143, 25, 164, 100, 85]","[60, 30, 366, 30, 55, 48]",9.200007237548402,3.497978981406629,0.6228758169934641
0.2,0.0,add,"[0.28877005, 0.5665025, 0.6666667, 0.5906313, 0.7698987, 0.69450545, 0.5961624383926392]","[27, 115, 398, 145, 266, 158]","[74, 136, 24, 176, 104, 89]","[59, 40, 374, 25, 55, 50]",9.401182132905515,3.4690048939641107,0.6252723311546841
